EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,GoalGesture,ActiveCubeX,ActiveCubeY,ActiveCubeZ,TrackerX,TrackerY,TrackerZ
0,22,1,2,-2,2,5,13,supination,0.0,0.6,0.6,0.1575184,0.716423,0.3680596
0,-11,-2,0,12,4,1,-5,supination,0.0,0.6,0.6,0.1575184,0.716423,0.3680596
-3,2,2,0,-19,-12,-3,-6,supination,0.0,0.6,0.6,0.1573958,0.7163361,0.3677409
-3,2,-3,-1,18,10,-2,7,supination,0.0,0.6,0.6,0.1573958,0.7163361,0.3677409
4,-11,-2,0,0,6,1,-1,supination,0.0,0.6,0.6,0.1573958,0.7163361,0.3677409
0,15,-3,-3,-13,-4,-1,-11,supination,0.0,0.6,0.6,0.1573958,0.7163361,0.3677409
-1,-11,-1,0,3,3,1,-7,supination,0.0,0.6,0.6,0.1573921,0.7161894,0.3676732
-2,-5,-1,0,12,11,0,1,supination,0.0,0.6,0.6,0.1573921,0.7161894,0.3676732
2,2,2,3,-6,-17,-1,-2,supination,0.0,0.6,0.6,0.1575609,0.7162683,0.3677011
-2,2,-1,-2,10,7,-1,9,supination,0.0,0.6,0.6,0.1575609,0.7162683,0.3677011
-8,-14,-1,0,-15,0,-1,-1,supination,0.0,0.6,0.6,0.1576137,0.7161169,0.3675876
-5,8,-3,-2,1,-5,-2,-11,supination,0.0,0.6,0.6,0.1576137,0.7161169,0.3675876
-1,-1,1,-3,3,-5,-2,1,supination,0.0,0.6,0.6,0.1576137,0.7161169,0.3675876
12,-8,0,0,6,0,0,17,supination,0.0,0.6,0.6,0.1576137,0.7161169,0.3675876
0,3,-1,-1,2,2,-1,-29,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
-8,-5,-3,-3,-19,-5,-1,-5,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
-1,-9,1,-1,-1,-11,1,-23,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
2,6,1,1,-13,1,1,19,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
2,1,-2,-1,33,-14,-7,2,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
0,-8,-1,0,-16,10,0,-4,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
-1,9,-2,-4,-3,10,-1,-10,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
1,1,2,7,12,13,6,-6,supination,0.0,0.6,0.6,0.1580413,0.7153909,0.3668817
-2,-3,-4,-4,1,-4,-2,9,supination,0.0,0.6,0.6,0.1580502,0.7150431,0.3665997
4,4,1,-1,-10,-9,-1,15,supination,0.0,0.6,0.6,0.1580502,0.7150431,0.3665997
0,-5,-1,-2,-16,-7,-3,-13,supination,0.0,0.6,0.6,0.1580502,0.7150431,0.3665997
-2,-1,0,-3,-2,-18,-6,-4,supination,0.0,0.6,0.6,0.1580502,0.7150431,0.3665997
-5,13,-2,1,3,16,2,2,supination,0.0,0.6,0.6,0.1580571,0.7149768,0.3665012
1,-14,-2,-1,6,-1,-3,6,supination,0.0,0.6,0.6,0.1580571,0.7149768,0.3665012
-1,4,0,-3,-28,-7,-1,0,supination,0.0,0.6,0.6,0.1580571,0.7149768,0.3665012
-2,-10,-2,-2,15,-6,-4,-2,supination,0.0,0.6,0.6,0.1580571,0.7149768,0.3665012
0,1,1,3,13,15,2,-1,supination,0.0,0.6,0.6,0.1581976,0.715106,0.3665887
1,-7,-3,-3,-5,-16,-4,-3,supination,0.0,0.6,0.6,0.1581976,0.715106,0.3665887
0,1,-3,4,31,12,1,3,supination,0.0,0.6,0.6,0.1581973,0.7151264,0.3665352
-6,-2,-1,-1,-3,-14,-1,-4,supination,0.0,0.6,0.6,0.1581973,0.7151264,0.3665352
-3,2,-1,-1,-4,3,1,13,supination,0.0,0.6,0.6,0.1583554,0.715194,0.3665965
0,-5,-2,-3,-12,6,-1,-11,supination,0.0,0.6,0.6,0.1583554,0.715194,0.3665965
-1,6,-1,0,-7,5,2,-2,supination,0.0,0.6,0.6,0.1583554,0.715194,0.3665965
-2,0,-1,-1,7,-12,-4,1,supination,0.0,0.6,0.6,0.1583554,0.715194,0.3665965
-4,-5,-1,-3,-4,-16,-5,-2,supination,0.0,0.6,0.6,0.158331,0.7151773,0.367041
2,3,0,3,19,34,9,11,supination,0.0,0.6,0.6,0.158331,0.7151773,0.367041
-2,-5,-1,-3,-27,-5,3,2,supination,0.0,0.6,0.6,0.1583603,0.7151361,0.367034
-1,-3,-3,-3,8,-2,-4,-7,supination,0.0,0.6,0.6,0.1583603,0.7151361,0.367034
-6,0,-3,-1,1,-4,-1,-20,supination,0.0,0.6,0.6,0.1583603,0.7151361,0.367034
7,0,1,-2,-12,-3,-1,15,supination,0.0,0.6,0.6,0.1583603,0.7151361,0.367034
-4,-6,-1,-2,-1,-1,2,2,supination,0.0,0.6,0.6,0.158424,0.7149941,0.3669715
-1,0,0,4,3,7,3,14,supination,0.0,0.6,0.6,0.158424,0.7149941,0.3669715
1,-1,-2,0,9,2,-3,-23,supination,0.0,0.6,0.6,0.158424,0.7149941,0.3669715
5,-10,-1,-1,-33,-23,-4,7,supination,0.0,0.6,0.6,0.158424,0.7149941,0.3669715
2,14,-2,-5,-11,4,0,4,supination,0.0,0.6,0.6,0.1583709,0.7149297,0.3668921
-6,-3,-1,2,33,5,0,-8,supination,0.0,0.6,0.6,0.1583709,0.7149297,0.3668921
-3,-6,-6,-5,-10,-25,-4,4,supination,0.0,0.6,0.6,0.1584029,0.7150667,0.3668649
-2,-1,3,2,14,22,-1,-5,supination,0.0,0.6,0.6,0.1584029,0.7150667,0.3668649
-6,-15,-2,-1,-24,-11,-1,0,supination,0.0,0.6,0.6,0.1584005,0.71501,0.3668375
3,5,-1,0,11,1,0,-9,supination,0.0,0.6,0.6,0.1584005,0.71501,0.3668375
2,-2,0,-2,-5,-1,-1,11,supination,0.0,0.6,0.6,0.1583354,0.7149469,0.3668061
-1,6,0,-4,-16,-9,-3,-7,supination,0.0,0.6,0.6,0.1583354,0.7149469,0.3668061
-3,-9,-1,-1,2,0,-4,-12,supination,0.0,0.6,0.6,0.1583354,0.7149469,0.3668061
-3,-2,-4,-4,-10,2,-4,-1,supination,0.0,0.6,0.6,0.1583354,0.7149469,0.3668061
-1,3,-1,-1,29,6,2,-1,supination,0.0,0.6,0.6,0.1582112,0.7150275,0.3667144
-1,-1,-1,0,-10,-4,3,7,supination,0.0,0.6,0.6,0.1582112,0.7150275,0.3667144
5,-3,1,1,9,1,2,3,supination,0.0,0.6,0.6,0.1582112,0.7150275,0.3667144
-7,7,-1,-3,14,-8,-4,0,supination,0.0,0.6,0.6,0.1582112,0.7150275,0.3667144
3,6,1,-1,-9,4,-3,-27,supination,0.0,0.6,0.6,0.1580802,0.7151228,0.3671114
-1,-5,-2,-1,-34,-4,1,7,supination,0.0,0.6,0.6,0.1580802,0.7151228,0.3671114
0,5,0,2,23,11,-1,10,supination,0.0,0.6,0.6,0.1580802,0.7151228,0.3671114
-2,-7,-1,-2,-8,1,-2,-5,supination,0.0,0.6,0.6,0.1580802,0.7151228,0.3671114
4,9,1,-1,21,-1,-1,-11,supination,0.0,0.6,0.6,0.1579997,0.7150812,0.3670548
-5,-3,-2,-3,4,-15,-2,5,supination,0.0,0.6,0.6,0.1579997,0.7150812,0.3670548
2,-11,1,0,-3,19,6,14,supination,0.0,0.6,0.6,0.1579997,0.7150812,0.3670548
-4,6,-2,-2,-15,-16,-5,-19,supination,0.0,0.6,0.6,0.1579997,0.7150812,0.3670548
-1,0,1,1,1,11,2,8,supination,0.0,0.6,0.6,0.1579376,0.7152694,0.3669368
0,-2,-4,-2,3,-7,-4,2,supination,0.0,0.6,0.6,0.1579376,0.7152694,0.3669368
1,6,0,-2,-23,-13,-2,-10,supination,0.0,0.6,0.6,0.1579376,0.7152694,0.3669368
5,-13,-2,0,2,2,0,13,supination,0.0,0.6,0.6,0.1579376,0.7152694,0.3669368
-4,-5,-1,3,1,11,3,2,supination,0.0,0.6,0.6,0.157791,0.7150646,0.3667368
-9,0,0,0,27,-1,-4,-16,supination,0.0,0.6,0.6,0.157791,0.7150646,0.3667368
-5,-4,-5,-1,4,-3,-1,-4,supination,0.0,0.6,0.6,0.157791,0.7150646,0.3667368
4,1,-2,-2,-2,1,-2,7,supination,0.0,0.6,0.6,0.157791,0.7150646,0.3667368
-4,3,-2,-3,-4,-16,-4,-1,supination,0.0,0.6,0.6,0.1577512,0.7148887,0.3668948
0,0,2,1,2,5,0,5,supination,0.0,0.6,0.6,0.1577512,0.7148887,0.3668948
1,2,0,-1,-10,3,-1,0,supination,0.0,0.6,0.6,0.1577512,0.7148887,0.3668948
4,-12,2,0,-13,-4,-2,12,supination,0.0,0.6,0.6,0.1577512,0.7148887,0.3668948
-7,17,-4,-1,5,16,5,-36,supination,0.0,0.6,0.6,0.1577244,0.7148547,0.3668847
0,-10,0,2,20,6,-2,3,supination,0.0,0.6,0.6,0.1577244,0.7148547,0.3668847
-6,2,0,0,-8,-7,-2,-9,supination,0.0,0.6,0.6,0.1577244,0.7148547,0.3668847
0,-4,-4,-4,-14,-15,-4,4,supination,0.0,0.6,0.6,0.1576641,0.7147862,0.3668351
1,-6,-1,-1,19,-1,-1,15,supination,0.0,0.6,0.6,0.1575583,0.7149153,0.3667732
-1,5,0,-3,-12,-1,-2,-8,supination,0.0,0.6,0.6,0.1575583,0.7149153,0.3667732
0,2,-3,-3,-9,-5,-5,-4,supination,0.0,0.6,0.6,0.1575658,0.7149249,0.3668573
-4,4,1,1,1,8,3,-2,supination,0.0,0.6,0.6,0.1575658,0.7149249,0.3668573
1,-6,-2,-2,-11,-12,-2,7,supination,0.0,0.6,0.6,0.1574872,0.7147884,0.3670303
-1,3,-6,-5,7,0,-2,-4,supination,0.0,0.6,0.6,0.1574872,0.7147884,0.3670303
-5,1,0,0,9,14,2,-32,supination,0.0,0.6,0.6,0.1574872,0.7147884,0.3670303
5,-4,-1,2,-10,-2,-3,17,supination,0.0,0.6,0.6,0.1574872,0.7147884,0.3670303
-3,3,1,-2,-28,-14,-4,-11,supination,0.0,0.6,0.6,0.157315,0.714656,0.3670553
-1,-2,-2,-2,-7,-11,-2,12,supination,0.0,0.6,0.6,0.157315,0.714656,0.3670553
-2,3,-1,0,12,0,-3,7,supination,0.0,0.6,0.6,0.157315,0.714656,0.3670553
4,-10,1,3,14,8,3,-4,supination,0.0,0.6,0.6,0.157315,0.714656,0.3670553
-4,6,2,-2,5,-4,-2,8,supination,0.0,0.6,0.6,0.1573592,0.7144049,0.3666135
0,-4,0,0,-5,0,2,-2,supination,0.0,0.6,0.6,0.1573592,0.7144049,0.3666135
-1,1,-1,0,8,7,2,2,supination,0.0,0.6,0.6,0.1573592,0.7144049,0.3666135
2,5,-2,-3,-6,-6,-3,-6,supination,0.0,0.6,0.6,0.1573592,0.7144049,0.3666135
2,-7,-2,0,2,-1,-3,3,supination,0.0,0.6,0.6,0.1572216,0.7142901,0.366577
1,4,0,-1,-5,8,2,14,supination,0.0,0.6,0.6,0.1572216,0.7142901,0.366577
1,-2,-1,-4,-8,-3,-3,27,supination,0.0,0.6,0.6,0.1572216,0.7142901,0.366577
0,3,1,2,-5,-5,-1,-21,supination,0.0,0.6,0.6,0.1572216,0.7142901,0.366577
-1,-10,0,1,21,10,3,-27,supination,0.0,0.6,0.6,0.157236,0.7142415,0.3665297
-1,8,-1,1,4,11,0,0,supination,0.0,0.6,0.6,0.157236,0.7142415,0.3665297
1,-10,-3,-2,0,2,-3,-5,supination,0.0,0.6,0.6,0.1570953,0.7142237,0.3665291
-5,4,0,-3,-17,-11,-5,0,supination,0.0,0.6,0.6,0.1570953,0.7142237,0.3665291
1,-6,-4,-3,-18,-2,-4,13,supination,0.0,0.6,0.6,0.15705,0.7139647,0.3664892
0,-2,-3,1,10,-6,0,3,supination,0.0,0.6,0.6,0.15705,0.7139647,0.3664892
-4,-2,-1,-3,-10,-15,-1,-18,supination,0.0,0.6,0.6,0.1569916,0.7138879,0.3664242
-1,1,1,1,-2,20,3,-4,supination,0.0,0.6,0.6,0.1569916,0.7138879,0.3664242
4,1,0,-2,5,3,1,10,supination,0.0,0.6,0.6,0.157109,0.7139663,0.3664728
-9,-8,1,-3,-12,-7,-2,-8,supination,0.0,0.6,0.6,0.157109,0.7139663,0.3664728
8,6,0,4,2,12,3,7,supination,0.0,0.6,0.6,0.157109,0.7139663,0.3664728
2,5,-1,-2,14,-3,-2,20,supination,0.0,0.6,0.6,0.157109,0.7139663,0.3664728
-6,2,2,0,-21,0,1,-30,supination,0.0,0.6,0.6,0.1570998,0.7138604,0.366379
-5,-8,-7,-7,-9,-25,-10,-3,supination,0.0,0.6,0.6,0.1570998,0.7138604,0.366379
-1,-4,-1,-2,-4,2,-1,0,supination,0.0,0.6,0.6,0.1570928,0.7138091,0.3663304
3,2,4,4,8,12,4,2,supination,0.0,0.6,0.6,0.1570928,0.7138091,0.3663304
4,-3,-3,-3,-6,-5,-2,11,supination,0.0,0.6,0.6,0.157234,0.7139175,0.3667382
3,11,0,3,1,2,2,-1,supination,0.0,0.6,0.6,0.157234,0.7139175,0.3667382
-8,-4,-3,-3,-1,-8,-4,-7,supination,0.0,0.6,0.6,0.157234,0.7139175,0.3667382
-1,-5,-3,-3,-1,-11,-4,2,supination,0.0,0.6,0.6,0.157234,0.7139175,0.3667382
-2,-3,-3,-2,1,-11,-2,2,supination,0.0,0.6,0.6,0.1571642,0.7139385,0.3668255
0,-8,-1,-3,-16,-8,-6,-12,supination,0.0,0.6,0.6,0.1571642,0.7139385,0.3668255
0,4,0,3,11,15,3,11,supination,0.0,0.6,0.6,0.1571642,0.7139385,0.3668255
-7,0,-2,-3,-11,-13,-2,-18,supination,0.0,0.6,0.6,0.1571642,0.7139385,0.3668255
-1,0,-2,-2,-15,-11,-3,-10,supination,0.0,0.6,0.6,0.1571818,0.7141283,0.3666519
-1,-4,-1,-1,13,-2,-4,7,supination,0.0,0.6,0.6,0.1571818,0.7141283,0.3666519
0,-16,0,1,3,8,4,-3,supination,0.0,0.6,0.6,0.1571818,0.7141283,0.3666519
-2,9,2,3,7,9,3,2,supination,0.0,0.6,0.6,0.1571818,0.7141283,0.3666519
-5,-8,-2,0,19,-12,-4,5,supination,0.0,0.6,0.6,0.1571957,0.7143215,0.3666824
3,4,1,-1,-18,4,0,4,supination,0.0,0.6,0.6,0.1571957,0.7143215,0.3666824
2,2,0,1,7,9,1,-5,supination,0.0,0.6,0.6,0.1571957,0.7143215,0.3666824
-6,-5,-2,-2,-9,-7,-1,4,supination,0.0,0.6,0.6,0.1571957,0.7143215,0.3666824
1,2,-1,-2,1,4,0,0,supination,0.0,0.6,0.6,0.1571052,0.7144333,0.366888
-2,-3,-1,0,25,7,-1,-4,supination,0.0,0.6,0.6,0.1571052,0.7144333,0.366888
-1,2,-1,1,-17,-16,-2,-3,supination,0.0,0.6,0.6,0.1571052,0.7144333,0.366888
1,-18,0,-1,11,12,0,-1,supination,0.0,0.6,0.6,0.1571052,0.7144333,0.366888
-9,-8,-4,-3,-2,-8,-1,6,supination,0.0,0.6,0.6,0.1569766,0.7145437,0.3669578
7,14,1,0,-2,2,1,2,supination,0.0,0.6,0.6,0.1569766,0.7145437,0.3669578
-4,0,-2,-3,2,15,2,4,supination,0.0,0.6,0.6,0.1569766,0.7145437,0.3669578
-8,1,0,1,7,-19,-4,-20,supination,0.0,0.6,0.6,0.1569766,0.7145437,0.3669578
5,-5,-2,-3,-4,11,-1,16,supination,0.0,0.6,0.6,0.1569741,0.7145782,0.3670622
2,1,1,2,19,5,2,-16,supination,0.0,0.6,0.6,0.1569741,0.7145782,0.3670622
-1,0,-2,-1,-25,-15,-4,5,supination,0.0,0.6,0.6,0.1569741,0.7145782,0.3670622
-2,-1,-2,-4,2,-1,-2,5,supination,0.0,0.6,0.6,0.1569741,0.7145782,0.3670622
-2,0,-1,0,-17,2,1,-2,supination,0.0,0.6,0.6,0.156852,0.7146388,0.3671376
-1,-7,-3,-4,16,-6,-2,3,supination,0.0,0.6,0.6,0.156852,0.7146388,0.3671376
-2,5,-1,-2,-3,-14,-4,-4,supination,0.0,0.6,0.6,0.156852,0.7146388,0.3671376
-3,0,-2,-1,-3,11,2,-6,supination,0.0,0.6,0.6,0.156852,0.7146388,0.3671376
0,-4,1,6,13,24,7,4,supination,0.0,0.6,0.6,0.1570321,0.7147454,0.3673295
1,6,0,-1,-10,2,1,-1,supination,0.0,0.6,0.6,0.1570321,0.7147454,0.3673295
1,-15,-1,-1,31,-4,0,1,supination,0.0,0.6,0.6,0.1570321,0.7147454,0.3673295
1,4,1,-1,-14,1,-2,25,supination,0.0,0.6,0.6,0.1570321,0.7147454,0.3673295
-2,3,-4,-4,-16,-17,-3,-26,supination,0.0,0.6,0.6,0.1570066,0.7148664,0.3673375
7,3,2,0,25,10,-3,-2,supination,0.0,0.6,0.6,0.1570066,0.7148664,0.3673375
-5,0,3,1,-12,-12,0,-10,supination,0.0,0.6,0.6,0.1570066,0.7148664,0.3673375
-6,1,0,-1,-9,-8,0,3,supination,0.0,0.6,0.6,0.1570066,0.7148664,0.3673375
-6,-7,0,0,4,3,1,2,supination,0.0,0.6,0.6,0.1568809,0.7148402,0.3669964
-1,1,-3,-3,-12,-1,-2,4,supination,0.0,0.6,0.6,0.1568809,0.7148402,0.3669964
0,0,0,-2,7,-6,-4,-5,supination,0.0,0.6,0.6,0.1568809,0.7148402,0.3669964
4,-2,-2,-2,-2,-3,-1,-4,supination,0.0,0.6,0.6,0.1568809,0.7148402,0.3669964
2,13,2,-1,11,1,1,-3,supination,0.0,0.6,0.6,0.1568395,0.7148236,0.366924
-3,-9,0,2,-9,-2,1,6,supination,0.0,0.6,0.6,0.1568395,0.7148236,0.366924
-8,-3,-2,0,3,12,1,-6,supination,0.0,0.6,0.6,0.1568395,0.7148236,0.366924
1,-3,-3,-4,-16,-21,-5,-2,supination,0.0,0.6,0.6,0.1568395,0.7148236,0.366924
0,-4,1,-1,7,0,-2,-8,supination,0.0,0.6,0.6,0.1567582,0.7145689,0.3672174
0,4,0,-1,-26,9,1,3,supination,0.0,0.6,0.6,0.1567582,0.7145689,0.3672174
3,0,-1,0,-6,-2,1,5,supination,0.0,0.6,0.6,0.1567582,0.7145689,0.3672174
0,-5,0,0,14,13,1,-4,supination,0.0,0.6,0.6,0.1567582,0.7145689,0.3672174
0,4,-1,1,4,-8,0,-9,supination,0.0,0.6,0.6,0.1569589,0.7145795,0.3673313
-2,-6,-2,-2,-5,-6,-2,9,supination,0.0,0.6,0.6,0.1569589,0.7145795,0.3673313
-2,8,0,0,-10,-5,-2,-12,supination,0.0,0.6,0.6,0.1569589,0.7145795,0.3673313
4,-4,-2,-2,14,9,-1,-1,supination,0.0,0.6,0.6,0.1569589,0.7145795,0.3673313
-1,3,-1,-1,-5,-10,-3,8,supination,0.0,0.6,0.6,0.1570157,0.7144438,0.3670702
0,4,1,1,-11,-9,-3,-4,supination,0.0,0.6,0.6,0.1570157,0.7144438,0.3670702
-2,-1,-3,-5,-17,-4,-3,-1,supination,0.0,0.6,0.6,0.1570157,0.7144438,0.3670702
0,-10,0,1,11,8,2,2,supination,0.0,0.6,0.6,0.1570157,0.7144438,0.3670702
-3,-2,0,2,24,2,-2,-9,supination,0.0,0.6,0.6,0.1570329,0.7143407,0.3671147
-2,5,-3,0,-8,2,-1,2,supination,0.0,0.6,0.6,0.1570329,0.7143407,0.3671147
-4,-9,2,0,9,14,1,1,supination,0.0,0.6,0.6,0.157092,0.7145219,0.3669749
-5,-8,1,-2,-15,-3,1,-10,supination,0.0,0.6,0.6,0.157092,0.7145219,0.3669749
-4,8,-3,0,1,6,0,8,supination,0.0,0.6,0.6,0.157137,0.7144618,0.3669542
1,0,-2,-3,-29,-7,1,-4,supination,0.0,0.6,0.6,0.157137,0.7144618,0.3669542
2,-1,-3,-1,8,1,2,6,supination,0.0,0.6,0.6,0.157137,0.7144618,0.3669542
-1,-3,-3,-1,5,-9,-6,10,supination,0.0,0.6,0.6,0.157137,0.7144618,0.3669542
0,0,2,0,-4,4,-1,-10,supination,0.0,0.6,0.6,0.1569939,0.7144833,0.367115
1,-5,-2,-3,4,-13,-5,3,supination,0.0,0.6,0.6,0.1569939,0.7144833,0.367115
2,5,0,-3,-1,-5,-3,0,supination,0.0,0.6,0.6,0.1569939,0.7144833,0.367115
2,7,1,0,-7,12,5,-11,supination,0.0,0.6,0.6,0.1569939,0.7144833,0.367115
-2,-9,-2,0,-3,1,-1,7,supination,0.0,0.6,0.6,0.1567603,0.7143866,0.3669709
0,1,-1,0,-8,-7,-3,-2,supination,0.0,0.6,0.6,0.1567603,0.7143866,0.3669709
1,-5,-1,-1,-3,-5,-4,7,supination,0.0,0.6,0.6,0.1567603,0.7143866,0.3669709
-1,1,-3,-2,-9,-14,-4,-8,supination,0.0,0.6,0.6,0.1567603,0.7143866,0.3669709
9,0,1,1,20,10,2,23,supination,0.0,0.6,0.6,0.1567056,0.7142503,0.3671751
-7,4,0,-1,-4,1,0,-31,supination,0.0,0.6,0.6,0.1567056,0.7142503,0.3671751
4,-2,-3,-1,-4,19,5,3,supination,0.0,0.6,0.6,0.1567056,0.7142503,0.3671751
-1,1,-1,-1,18,1,-1,8,supination,0.0,0.6,0.6,0.1567056,0.7142503,0.3671751
-3,-4,-2,-2,-14,-3,-2,-10,supination,0.0,0.6,0.6,0.156621,0.7142658,0.3672286
-3,-10,-2,-2,12,-6,-3,5,supination,0.0,0.6,0.6,0.156621,0.7142658,0.3672286
-4,-2,-4,-3,16,-9,-5,-16,supination,0.0,0.6,0.6,0.156621,0.7142658,0.3672286
-1,9,1,2,-17,-6,2,12,supination,0.0,0.6,0.6,0.156621,0.7142658,0.3672286
-2,-1,1,1,-8,43,10,11,supination,0.0,0.6,0.6,0.1565652,0.7143325,0.3671653
-4,-3,1,1,15,-1,0,2,supination,0.0,0.6,0.6,0.1565652,0.7143325,0.3671653
2,3,0,-2,-8,-10,-5,-2,supination,0.0,0.6,0.6,0.1565652,0.7143325,0.3671653
-2,-2,-1,-3,-10,-7,-1,-3,supination,0.0,0.6,0.6,0.1565652,0.7143325,0.3671653
-4,-2,-2,-1,11,-13,-5,-8,supination,0.0,0.6,0.6,0.1566797,0.7143872,0.3671385
4,-1,-1,1,-1,-1,-3,4,supination,0.0,0.6,0.6,0.1566797,0.7143872,0.3671385
-4,0,-3,-1,-2,-1,-1,-2,supination,0.0,0.6,0.6,0.1566797,0.7143872,0.3671385
3,3,0,1,-3,-4,0,22,supination,0.0,0.6,0.6,0.1566797,0.7143872,0.3671385
0,1,0,-2,10,-11,-6,-30,supination,0.0,0.6,0.6,0.1567065,0.7143834,0.3671626
-4,-6,-1,0,-1,33,6,3,supination,0.0,0.6,0.6,0.1567065,0.7143834,0.3671626
3,-10,0,2,-6,1,2,5,supination,0.0,0.6,0.6,0.1567065,0.7143834,0.3671626
-4,6,0,-3,-1,-19,-10,-7,supination,0.0,0.6,0.6,0.1567065,0.7143834,0.3671626
-2,-2,-4,-1,-8,4,3,2,supination,0.0,0.6,0.6,0.1566508,0.7144712,0.3672731
1,-1,-2,0,-9,-14,-2,9,supination,0.0,0.6,0.6,0.1566508,0.7144712,0.3672731
-2,-1,-1,0,10,-9,-3,-4,supination,0.0,0.6,0.6,0.1566508,0.7144712,0.3672731
4,5,1,2,7,3,2,-14,supination,0.0,0.6,0.6,0.1566508,0.7144712,0.3672731
-8,-2,-1,-2,-3,2,1,0,supination,0.0,0.6,0.6,0.1565718,0.7144759,0.3672857
1,3,-1,-2,-10,-12,-4,11,supination,0.0,0.6,0.6,0.1565718,0.7144759,0.3672857
0,-15,-3,-3,0,1,-3,-4,supination,0.0,0.6,0.6,0.156519,0.7146612,0.3674123
-3,13,0,-1,-21,-5,-3,-21,supination,0.0,0.6,0.6,0.156519,0.7146612,0.3674123
3,-11,-1,0,0,4,1,10,supination,0.0,0.6,0.6,0.1564929,0.7147051,0.3674363
-3,18,-2,-2,3,-12,-2,0,supination,0.0,0.6,0.6,0.1564929,0.7147051,0.3674363
4,-10,1,1,14,14,3,4,supination,0.0,0.6,0.6,0.1564929,0.7147051,0.3674363
-2,-5,-3,-1,-14,-2,2,2,supination,0.0,0.6,0.6,0.1564929,0.7147051,0.3674363
-1,-2,0,-1,-9,-7,1,-5,supination,0.0,0.6,0.6,0.1564403,0.714871,0.3674424
-2,-1,-3,-5,1,-9,-8,-1,supination,0.0,0.6,0.6,0.1564403,0.714871,0.3674424
1,-3,0,-2,21,5,-2,-3,supination,0.0,0.6,0.6,0.1564403,0.714871,0.3674424
-1,2,-2,1,0,-1,2,-1,supination,0.0,0.6,0.6,0.1564403,0.714871,0.3674424
-2,5,1,-2,-14,-8,2,5,supination,0.0,0.6,0.6,0.1563509,0.7148876,0.3674378
-4,-3,-1,0,-7,-4,-2,-13,supination,0.0,0.6,0.6,0.1563509,0.7148876,0.3674378
-5,-1,1,1,8,7,0,-8,supination,0.0,0.6,0.6,0.1563509,0.7148876,0.3674378
-5,-7,-3,0,1,1,-2,6,supination,0.0,0.6,0.6,0.1563509,0.7148876,0.3674378
3,-1,1,1,3,4,2,17,supination,0.0,0.6,0.6,0.156319,0.7147089,0.3675404
1,3,1,-4,-1,0,-5,-22,supination,0.0,0.6,0.6,0.156319,0.7147089,0.3675404
-2,-9,-4,-3,-12,-11,-5,-3,supination,0.0,0.6,0.6,0.1562895,0.7146856,0.3675492
-5,5,-1,-1,2,9,3,2,supination,0.0,0.6,0.6,0.1562895,0.7146856,0.3675492
-2,-5,-3,0,17,0,-2,5,supination,0.0,0.6,0.6,0.1562559,0.7146518,0.3675561
-2,-1,-1,0,-10,-6,-3,3,supination,0.0,0.6,0.6,0.1562559,0.7146518,0.3675561
3,-10,-2,-3,-16,-17,-7,4,supination,0.0,0.6,0.6,0.1562559,0.7146518,0.3675561
3,0,1,1,-5,9,3,-1,supination,0.0,0.6,0.6,0.1562559,0.7146518,0.3675561
-5,13,-4,-4,4,-5,-6,-6,supination,0.0,0.6,0.6,0.1562854,0.7143425,0.3675457
3,-7,1,-1,3,2,8,7,supination,0.0,0.6,0.6,0.1562854,0.7143425,0.3675457
-7,3,0,1,12,4,-3,-9,supination,0.0,0.6,0.6,0.1562854,0.7143425,0.3675457
-2,-5,-3,-4,-7,-6,-3,4,supination,0.0,0.6,0.6,0.1562854,0.7143425,0.3675457
2,5,2,3,-3,10,1,-17,supination,0.0,0.6,0.6,0.1562342,0.7144229,0.367319
-4,-7,-2,-3,-7,-5,-3,12,supination,0.0,0.6,0.6,0.1562342,0.7144229,0.367319
-1,7,-2,-4,18,-8,-3,-25,supination,0.0,0.6,0.6,0.1562342,0.7144229,0.367319
1,0,0,-2,-19,2,2,4,supination,0.0,0.6,0.6,0.1562342,0.7144229,0.367319
0,-5,-1,-3,-21,-4,-2,5,supination,0.0,0.6,0.6,0.1559746,0.7142659,0.3672978
-1,-1,-2,1,8,5,-1,-1,supination,0.0,0.6,0.6,0.1559746,0.7142659,0.3672978
2,13,0,-2,6,5,1,6,supination,0.0,0.6,0.6,0.1559746,0.7142659,0.3672978
-1,-6,-1,-2,7,2,-1,1,supination,0.0,0.6,0.6,0.1559746,0.7142659,0.3672978
-5,7,-2,-4,-11,-15,-4,-8,supination,0.0,0.6,0.6,0.1558355,0.7140272,0.3673046
-5,-1,-1,0,-19,-13,0,8,supination,0.0,0.6,0.6,0.1558355,0.7140272,0.3673046
6,-2,0,-2,-6,-5,-1,9,supination,0.0,0.6,0.6,0.1558355,0.7140272,0.3673046
0,5,0,3,21,24,6,-12,supination,0.0,0.6,0.6,0.1558355,0.7140272,0.3673046
